,max_thr,max_pair_thr,max_area_thr,num_true_pairs,num_total_pairs,precision
122,0.2,0.1,10,16,28,0.5714285714285714
123,0.2,0.1,15,16,28,0.5714285714285714
124,0.2,0.1,20,16,28,0.5714285714285714
125,0.2,0.1,25,16,28,0.5714285714285714
126,0.2,0.1,30,16,28,0.5714285714285714
127,0.2,0.1,35,16,28,0.5714285714285714
128,0.2,0.1,40,16,28,0.5714285714285714
129,0.2,0.1,45,16,28,0.5714285714285714
130,0.2,0.1,50,16,28,0.5714285714285714
131,0.2,0.1,55,16,28,0.5714285714285714
132,0.2,0.1,60,16,28,0.5714285714285714
133,0.2,0.1,65,16,28,0.5714285714285714
134,0.2,0.1,70,16,28,0.5714285714285714
135,0.2,0.1,75,16,28,0.5714285714285714
136,0.2,0.1,80,16,28,0.5714285714285714
137,0.2,0.1,85,16,28,0.5714285714285714
138,0.2,0.1,90,16,28,0.5714285714285714
139,0.2,0.1,95,16,28,0.5714285714285714
140,0.2,0.15000000000000002,0,16,28,0.5714285714285714
141,0.2,0.15000000000000002,5,17,29,0.5862068965517241
142,0.2,0.15000000000000002,10,17,29,0.5862068965517241
143,0.2,0.15000000000000002,15,17,30,0.5666666666666667
144,0.2,0.15000000000000002,20,17,30,0.5666666666666667
145,0.2,0.15000000000000002,25,17,30,0.5666666666666667
146,0.2,0.15000000000000002,30,17,30,0.5666666666666667
147,0.2,0.15000000000000002,35,17,31,0.5483870967741935
148,0.2,0.15000000000000002,40,17,31,0.5483870967741935
149,0.2,0.15000000000000002,45,17,31,0.5483870967741935
150,0.2,0.15000000000000002,50,17,31,0.5483870967741935
151,0.2,0.15000000000000002,55,17,31,0.5483870967741935
152,0.2,0.15000000000000002,60,17,31,0.5483870967741935
153,0.2,0.15000000000000002,65,17,31,0.5483870967741935
154,0.2,0.15000000000000002,70,17,31,0.5483870967741935
155,0.2,0.15000000000000002,75,18,32,0.5625
156,0.2,0.15000000000000002,80,18,32,0.5625
157,0.2,0.15000000000000002,85,18,32,0.5625
158,0.2,0.15000000000000002,90,18,32,0.5625
159,0.2,0.15000000000000002,95,18,32,0.5625
160,0.2,0.2,0,16,28,0.5714285714285714
161,0.2,0.2,5,19,33,0.5757575757575758
162,0.2,0.2,10,20,34,0.5882352941176471
163,0.2,0.2,15,20,34,0.5882352941176471
164,0.2,0.2,20,20,34,0.5882352941176471
165,0.2,0.2,25,20,34,0.5882352941176471
166,0.2,0.2,30,20,34,0.5882352941176471
167,0.2,0.2,35,20,35,0.5714285714285714
168,0.2,0.2,40,20,35,0.5714285714285714
169,0.2,0.2,45,20,36,0.5555555555555556
170,0.2,0.2,50,20,36,0.5555555555555556
171,0.2,0.2,55,20,36,0.5555555555555556
172,0.2,0.2,60,20,36,0.5555555555555556
173,0.2,0.2,65,20,36,0.5555555555555556
174,0.2,0.2,70,20,36,0.5555555555555556
175,0.2,0.2,75,21,38,0.5526315789473685
176,0.2,0.2,80,21,38,0.5526315789473685
177,0.2,0.2,85,21,38,0.5526315789473685
178,0.2,0.2,90,21,38,0.5526315789473685
179,0.2,0.2,95,21,38,0.5526315789473685
180,0.25,0.0,0,25,44,0.5681818181818182
181,0.25,0.0,5,25,44,0.5681818181818182
182,0.25,0.0,10,25,44,0.5681818181818182
183,0.25,0.0,15,25,44,0.5681818181818182
184,0.25,0.0,20,25,44,0.5681818181818182
185,0.25,0.0,25,25,44,0.5681818181818182
186,0.25,0.0,30,25,44,0.5681818181818182
187,0.25,0.0,35,25,44,0.5681818181818182
188,0.25,0.0,40,25,44,0.5681818181818182
189,0.25,0.0,45,25,44,0.5681818181818182
190,0.25,0.0,50,25,44,0.5681818181818182
191,0.25,0.0,55,25,44,0.5681818181818182
192,0.25,0.0,60,25,44,0.5681818181818182
193,0.25,0.0,65,25,44,0.5681818181818182
194,0.25,0.0,70,25,44,0.5681818181818182
195,0.25,0.0,75,25,44,0.5681818181818182
196,0.25,0.0,80,25,44,0.5681818181818182
197,0.25,0.0,85,25,44,0.5681818181818182
198,0.25,0.0,90,25,44,0.5681818181818182
199,0.25,0.0,95,25,44,0.5681818181818182
200,0.25,0.05,0,25,44,0.5681818181818182
201,0.25,0.05,5,25,44,0.5681818181818182
202,0.25,0.05,10,25,44,0.5681818181818182
203,0.25,0.05,15,25,44,0.5681818181818182
204,0.25,0.05,20,25,44,0.5681818181818182
205,0.25,0.05,25,25,44,0.5681818181818182
206,0.25,0.05,30,25,44,0.5681818181818182
207,0.25,0.05,35,25,44,0.5681818181818182
208,0.25,0.05,40,25,44,0.5681818181818182
209,0.25,0.05,45,25,44,0.5681818181818182
210,0.25,0.05,50,25,44,0.5681818181818182
211,0.25,0.05,55,25,44,0.5681818181818182
212,0.25,0.05,60,25,44,0.5681818181818182
213,0.25,0.05,65,25,44,0.5681818181818182
214,0.25,0.05,70,25,44,0.5681818181818182
215,0.25,0.05,75,25,44,0.5681818181818182
216,0.25,0.05,80,25,44,0.5681818181818182
217,0.25,0.05,85,25,44,0.5681818181818182
218,0.25,0.05,90,25,44,0.5681818181818182
219,0.25,0.05,95,25,44,0.5681818181818182
220,0.25,0.1,0,25,44,0.5681818181818182
221,0.25,0.1,5,25,44,0.5681818181818182
222,0.25,0.1,10,25,44,0.5681818181818182
223,0.25,0.1,15,25,44,0.5681818181818182
224,0.25,0.1,20,25,44,0.5681818181818182
225,0.25,0.1,25,25,44,0.5681818181818182
226,0.25,0.1,30,25,44,0.5681818181818182
227,0.25,0.1,35,25,44,0.5681818181818182
228,0.25,0.1,40,25,44,0.5681818181818182
229,0.25,0.1,45,25,44,0.5681818181818182
230,0.25,0.1,50,25,44,0.5681818181818182
231,0.25,0.1,55,25,44,0.5681818181818182
232,0.25,0.1,60,25,44,0.5681818181818182
233,0.25,0.1,65,25,44,0.5681818181818182
234,0.25,0.1,70,25,44,0.5681818181818182
235,0.25,0.1,75,25,44,0.5681818181818182
236,0.25,0.1,80,25,44,0.5681818181818182
237,0.25,0.1,85,25,44,0.5681818181818182
238,0.25,0.1,90,25,44,0.5681818181818182
239,0.25,0.1,95,25,44,0.5681818181818182
240,0.25,0.15000000000000002,0,25,44,0.5681818181818182
241,0.25,0.15000000000000002,5,26,45,0.5777777777777777
242,0.25,0.15000000000000002,10,26,45,0.5777777777777777
243,0.25,0.15000000000000002,15,26,46,0.5652173913043478
244,0.25,0.15000000000000002,20,26,46,0.5652173913043478
245,0.25,0.15000000000000002,25,27,48,0.5625
246,0.25,0.15000000000000002,30,27,48,0.5625
247,0.25,0.15000000000000002,35,27,48,0.5625
248,0.25,0.15000000000000002,40,27,48,0.5625
249,0.25,0.15000000000000002,45,27,48,0.5625
250,0.25,0.15000000000000002,50,27,48,0.5625
251,0.25,0.15000000000000002,55,27,48,0.5625
252,0.25,0.15000000000000002,60,27,48,0.5625
253,0.25,0.15000000000000002,65,27,48,0.5625
254,0.25,0.15000000000000002,70,27,48,0.5625
255,0.25,0.15000000000000002,75,28,49,0.5714285714285714
256,0.25,0.15000000000000002,80,28,49,0.5714285714285714
257,0.25,0.15000000000000002,85,28,49,0.5714285714285714
258,0.25,0.15000000000000002,90,28,49,0.5714285714285714
259,0.25,0.15000000000000002,95,28,49,0.5714285714285714
260,0.25,0.2,0,25,44,0.5681818181818182
261,0.25,0.2,5,27,48,0.5625
262,0.25,0.2,10,28,50,0.56
263,0.25,0.2,15,28,50,0.56
264,0.25,0.2,20,29,52,0.5576923076923077
265,0.25,0.2,25,30,54,0.5555555555555556
266,0.25,0.2,30,30,55,0.5454545454545454
267,0.25,0.2,35,30,55,0.5454545454545454
268,0.25,0.2,40,30,55,0.5454545454545454
269,0.25,0.2,45,30,56,0.5357142857142857
270,0.25,0.2,50,30,57,0.5263157894736842
271,0.25,0.2,55,30,57,0.5263157894736842
272,0.25,0.2,60,30,57,0.5263157894736842
273,0.25,0.2,65,30,57,0.5263157894736842
274,0.25,0.2,70,30,58,0.5172413793103449
275,0.25,0.2,75,31,60,0.5166666666666667
276,0.25,0.2,80,32,61,0.5245901639344263
277,0.25,0.2,85,32,61,0.5245901639344263
278,0.25,0.2,90,32,61,0.5245901639344263
279,0.25,0.2,95,32,63,0.5079365079365079
280,0.25,0.25,0,25,44,0.5681818181818182
281,0.25,0.25,5,27,51,0.5294117647058824
282,0.25,0.25,10,29,58,0.5
283,0.25,0.25,15,30,61,0.4918032786885246
284,0.25,0.25,20,32,64,0.5
285,0.25,0.25,25,32,68,0.47058823529411764
286,0.25,0.25,30,32,69,0.463768115942029
287,0.25,0.25,35,32,69,0.463768115942029
288,0.25,0.25,40,33,71,0.4647887323943662
289,0.25,0.25,45,34,74,0.4594594594594595
290,0.25,0.25,50,34,75,0.4533333333333333
291,0.25,0.25,55,34,75,0.4533333333333333
292,0.25,0.25,60,34,75,0.4533333333333333
293,0.25,0.25,65,34,75,0.4533333333333333
294,0.25,0.25,70,34,75,0.4533333333333333
295,0.25,0.25,75,35,77,0.45454545454545453
296,0.25,0.25,80,34,77,0.44155844155844154
297,0.25,0.25,85,34,77,0.44155844155844154
298,0.25,0.25,90,35,78,0.44871794871794873
299,0.25,0.25,95,35,79,0.4430379746835443
300,0.30000000000000004,0.0,0,23,42,0.5476190476190477
301,0.30000000000000004,0.0,5,23,42,0.5476190476190477
302,0.30000000000000004,0.0,10,23,42,0.5476190476190477
303,0.30000000000000004,0.0,15,23,42,0.5476190476190477
304,0.30000000000000004,0.0,20,23,42,0.5476190476190477
305,0.30000000000000004,0.0,25,23,42,0.5476190476190477
306,0.30000000000000004,0.0,30,23,42,0.5476190476190477
307,0.30000000000000004,0.0,35,23,42,0.5476190476190477
308,0.30000000000000004,0.0,40,23,42,0.5476190476190477
309,0.30000000000000004,0.0,45,23,42,0.5476190476190477
310,0.30000000000000004,0.0,50,23,42,0.5476190476190477
311,0.30000000000000004,0.0,55,23,42,0.5476190476190477
312,0.30000000000000004,0.0,60,23,42,0.5476190476190477
313,0.30000000000000004,0.0,65,23,42,0.5476190476190477
314,0.30000000000000004,0.0,70,23,42,0.5476190476190477
315,0.30000000000000004,0.0,75,23,42,0.5476190476190477
316,0.30000000000000004,0.0,80,23,42,0.5476190476190477
317,0.30000000000000004,0.0,85,23,42,0.5476190476190477
318,0.30000000000000004,0.0,90,23,42,0.5476190476190477
319,0.30000000000000004,0.0,95,23,42,0.5476190476190477
320,0.30000000000000004,0.05,0,23,42,0.5476190476190477
321,0.30000000000000004,0.05,5,23,42,0.5476190476190477
322,0.30000000000000004,0.05,10,23,42,0.5476190476190477
323,0.30000000000000004,0.05,15,23,42,0.5476190476190477
324,0.30000000000000004,0.05,20,23,42,0.5476190476190477
325,0.30000000000000004,0.05,25,23,42,0.5476190476190477
326,0.30000000000000004,0.05,30,23,42,0.5476190476190477
327,0.30000000000000004,0.05,35,23,42,0.5476190476190477
328,0.30000000000000004,0.05,40,23,42,0.5476190476190477
329,0.30000000000000004,0.05,45,23,42,0.5476190476190477
330,0.30000000000000004,0.05,50,23,42,0.5476190476190477
331,0.30000000000000004,0.05,55,23,42,0.5476190476190477
332,0.30000000000000004,0.05,60,23,42,0.5476190476190477
333,0.30000000000000004,0.05,65,23,42,0.5476190476190477
334,0.30000000000000004,0.05,70,23,42,0.5476190476190477
335,0.30000000000000004,0.05,75,23,42,0.5476190476190477
336,0.30000000000000004,0.05,80,23,42,0.5476190476190477
337,0.30000000000000004,0.05,85,23,42,0.5476190476190477
338,0.30000000000000004,0.05,90,23,42,0.5476190476190477
339,0.30000000000000004,0.05,95,23,42,0.5476190476190477
340,0.30000000000000004,0.1,0,23,42,0.5476190476190477
341,0.30000000000000004,0.1,5,23,42,0.5476190476190477
342,0.30000000000000004,0.1,10,23,42,0.5476190476190477
343,0.30000000000000004,0.1,15,23,42,0.5476190476190477
344,0.30000000000000004,0.1,20,23,42,0.5476190476190477
345,0.30000000000000004,0.1,25,23,42,0.5476190476190477
346,0.30000000000000004,0.1,30,23,42,0.5476190476190477
347,0.30000000000000004,0.1,35,23,42,0.5476190476190477
348,0.30000000000000004,0.1,40,23,42,0.5476190476190477
349,0.30000000000000004,0.1,45,23,42,0.5476190476190477
350,0.30000000000000004,0.1,50,23,42,0.5476190476190477
351,0.30000000000000004,0.1,55,23,42,0.5476190476190477
352,0.30000000000000004,0.1,60,23,42,0.5476190476190477
353,0.30000000000000004,0.1,65,23,42,0.5476190476190477
354,0.30000000000000004,0.1,70,23,42,0.5476190476190477
355,0.30000000000000004,0.1,75,23,42,0.5476190476190477
356,0.30000000000000004,0.1,80,23,42,0.5476190476190477
357,0.30000000000000004,0.1,85,23,42,0.5476190476190477
358,0.30000000000000004,0.1,90,23,42,0.5476190476190477
359,0.30000000000000004,0.1,95,23,42,0.5476190476190477
360,0.30000000000000004,0.15000000000000002,0,23,42,0.5476190476190477
361,0.30000000000000004,0.15000000000000002,5,24,43,0.5581395348837209
362,0.30000000000000004,0.15000000000000002,10,24,43,0.5581395348837209
363,0.30000000000000004,0.15000000000000002,15,25,45,0.5555555555555556
364,0.30000000000000004,0.15000000000000002,20,25,45,0.5555555555555556
365,0.30000000000000004,0.15000000000000002,25,26,47,0.5531914893617021
366,0.30000000000000004,0.15000000000000002,30,26,47,0.5531914893617021
367,0.30000000000000004,0.15000000000000002,35,26,47,0.5531914893617021
368,0.30000000000000004,0.15000000000000002,40,26,47,0.5531914893617021
369,0.30000000000000004,0.15000000000000002,45,26,47,0.5531914893617021
370,0.30000000000000004,0.15000000000000002,50,26,47,0.5531914893617021
371,0.30000000000000004,0.15000000000000002,55,26,47,0.5531914893617021
372,0.30000000000000004,0.15000000000000002,60,26,47,0.5531914893617021
373,0.30000000000000004,0.15000000000000002,65,26,47,0.5531914893617021
374,0.30000000000000004,0.15000000000000002,70,26,47,0.5531914893617021
375,0.30000000000000004,0.15000000000000002,75,27,48,0.5625
376,0.30000000000000004,0.15000000000000002,80,27,48,0.5625
377,0.30000000000000004,0.15000000000000002,85,27,48,0.5625
378,0.30000000000000004,0.15000000000000002,90,27,48,0.5625
379,0.30000000000000004,0.15000000000000002,95,27,48,0.5625
380,0.30000000000000004,0.2,0,23,42,0.5476190476190477
381,0.30000000000000004,0.2,5,27,48,0.5625
382,0.30000000000000004,0.2,10,30,52,0.5769230769230769
383,0.30000000000000004,0.2,15,31,53,0.5849056603773585
384,0.30000000000000004,0.2,20,33,56,0.5892857142857143
385,0.30000000000000004,0.2,25,34,58,0.5862068965517241
386,0.30000000000000004,0.2,30,34,58,0.5862068965517241
387,0.30000000000000004,0.2,35,34,58,0.5862068965517241
388,0.30000000000000004,0.2,40,34,58,0.5862068965517241
389,0.30000000000000004,0.2,45,34,59,0.576271186440678
390,0.30000000000000004,0.2,50,34,60,0.5666666666666667
391,0.30000000000000004,0.2,55,34,60,0.5666666666666667
392,0.30000000000000004,0.2,60,34,60,0.5666666666666667
393,0.30000000000000004,0.2,65,34,60,0.5666666666666667
394,0.30000000000000004,0.2,70,34,61,0.5573770491803278
395,0.30000000000000004,0.2,75,35,63,0.5555555555555556
396,0.30000000000000004,0.2,80,36,65,0.5538461538461539
397,0.30000000000000004,0.2,85,36,65,0.5538461538461539
398,0.30000000000000004,0.2,90,36,65,0.5538461538461539
399,0.30000000000000004,0.2,95,36,67,0.5373134328358209
400,0.30000000000000004,0.25,0,23,42,0.5476190476190477
401,0.30000000000000004,0.25,5,29,53,0.5471698113207547
402,0.30000000000000004,0.25,10,32,63,0.5079365079365079
403,0.30000000000000004,0.25,15,35,71,0.49295774647887325
404,0.30000000000000004,0.25,20,38,77,0.4935064935064935
405,0.30000000000000004,0.25,25,38,81,0.4691358024691358
406,0.30000000000000004,0.25,30,38,81,0.4691358024691358
407,0.30000000000000004,0.25,35,38,82,0.4634146341463415
408,0.30000000000000004,0.25,40,39,84,0.4642857142857143
409,0.30000000000000004,0.25,45,40,88,0.45454545454545453
410,0.30000000000000004,0.25,50,40,89,0.449438202247191
411,0.30000000000000004,0.25,55,40,89,0.449438202247191
412,0.30000000000000004,0.25,60,40,89,0.449438202247191
413,0.30000000000000004,0.25,65,40,89,0.449438202247191
414,0.30000000000000004,0.25,70,40,89,0.449438202247191
415,0.30000000000000004,0.25,75,41,90,0.45555555555555555
416,0.30000000000000004,0.25,80,40,91,0.43956043956043955
417,0.30000000000000004,0.25,85,40,91,0.43956043956043955
418,0.30000000000000004,0.25,90,41,92,0.44565217391304346
419,0.30000000000000004,0.25,95,41,93,0.44086021505376344
420,0.30000000000000004,0.30000000000000004,0,23,42,0.5476190476190477
421,0.30000000000000004,0.30000000000000004,5,30,57,0.5263157894736842
422,0.30000000000000004,0.30000000000000004,10,37,75,0.49333333333333335
423,0.30000000000000004,0.30000000000000004,15,42,85,0.49411764705882355
424,0.30000000000000004,0.30000000000000004,20,45,90,0.5
425,0.30000000000000004,0.30000000000000004,25,45,95,0.47368421052631576
426,0.30000000000000004,0.30000000000000004,30,45,96,0.46875
427,0.30000000000000004,0.30000000000000004,35,45,98,0.45918367346938777
428,0.30000000000000004,0.30000000000000004,40,46,101,0.45544554455445546
429,0.30000000000000004,0.30000000000000004,45,47,105,0.44761904761904764
430,0.30000000000000004,0.30000000000000004,50,48,107,0.4485981308411215
431,0.30000000000000004,0.30000000000000004,55,48,109,0.44036697247706424
432,0.30000000000000004,0.30000000000000004,60,48,109,0.44036697247706424
433,0.30000000000000004,0.30000000000000004,65,48,109,0.44036697247706424
434,0.30000000000000004,0.30000000000000004,70,48,109,0.44036697247706424
435,0.30000000000000004,0.30000000000000004,75,49,110,0.44545454545454544
436,0.30000000000000004,0.30000000000000004,80,48,111,0.43243243243243246
437,0.30000000000000004,0.30000000000000004,85,48,111,0.43243243243243246
438,0.30000000000000004,0.30000000000000004,90,49,112,0.4375
439,0.30000000000000004,0.30000000000000004,95,49,113,0.4336283185840708
440,0.35000000000000003,0.0,0,19,37,0.5135135135135135
441,0.35000000000000003,0.0,5,19,37,0.5135135135135135
442,0.35000000000000003,0.0,10,19,37,0.5135135135135135
443,0.35000000000000003,0.0,15,19,37,0.5135135135135135
444,0.35000000000000003,0.0,20,19,37,0.5135135135135135
445,0.35000000000000003,0.0,25,19,37,0.5135135135135135
446,0.35000000000000003,0.0,30,19,37,0.5135135135135135
447,0.35000000000000003,0.0,35,19,37,0.5135135135135135
448,0.35000000000000003,0.0,40,19,37,0.5135135135135135
449,0.35000000000000003,0.0,45,19,37,0.5135135135135135
450,0.35000000000000003,0.0,50,19,37,0.5135135135135135
451,0.35000000000000003,0.0,55,19,37,0.5135135135135135
452,0.35000000000000003,0.0,60,19,37,0.5135135135135135
453,0.35000000000000003,0.0,65,19,37,0.5135135135135135
454,0.35000000000000003,0.0,70,19,37,0.5135135135135135
455,0.35000000000000003,0.0,75,19,37,0.5135135135135135
456,0.35000000000000003,0.0,80,19,37,0.5135135135135135
457,0.35000000000000003,0.0,85,19,37,0.5135135135135135
458,0.35000000000000003,0.0,90,19,37,0.5135135135135135
459,0.35000000000000003,0.0,95,19,37,0.5135135135135135
460,0.35000000000000003,0.05,0,19,37,0.5135135135135135
461,0.35000000000000003,0.05,5,19,37,0.5135135135135135
462,0.35000000000000003,0.05,10,19,37,0.5135135135135135
463,0.35000000000000003,0.05,15,19,37,0.5135135135135135
464,0.35000000000000003,0.05,20,19,37,0.5135135135135135
465,0.35000000000000003,0.05,25,19,37,0.5135135135135135
466,0.35000000000000003,0.05,30,19,37,0.5135135135135135
467,0.35000000000000003,0.05,35,19,37,0.5135135135135135
468,0.35000000000000003,0.05,40,19,37,0.5135135135135135
469,0.35000000000000003,0.05,45,19,37,0.5135135135135135
470,0.35000000000000003,0.05,50,19,37,0.5135135135135135
471,0.35000000000000003,0.05,55,19,37,0.5135135135135135
472,0.35000000000000003,0.05,60,19,37,0.5135135135135135
473,0.35000000000000003,0.05,65,19,37,0.5135135135135135
474,0.35000000000000003,0.05,70,19,37,0.5135135135135135
475,0.35000000000000003,0.05,75,19,37,0.5135135135135135
476,0.35000000000000003,0.05,80,19,37,0.5135135135135135
477,0.35000000000000003,0.05,85,19,37,0.5135135135135135
478,0.35000000000000003,0.05,90,19,37,0.5135135135135135
479,0.35000000000000003,0.05,95,19,37,0.5135135135135135
480,0.35000000000000003,0.1,0,19,37,0.5135135135135135
481,0.35000000000000003,0.1,5,19,37,0.5135135135135135
482,0.35000000000000003,0.1,10,19,37,0.5135135135135135
483,0.35000000000000003,0.1,15,19,37,0.5135135135135135
484,0.35000000000000003,0.1,20,19,37,0.5135135135135135
485,0.35000000000000003,0.1,25,19,37,0.5135135135135135
486,0.35000000000000003,0.1,30,19,37,0.5135135135135135
487,0.35000000000000003,0.1,35,19,37,0.5135135135135135
488,0.35000000000000003,0.1,40,19,37,0.5135135135135135
489,0.35000000000000003,0.1,45,19,37,0.5135135135135135
490,0.35000000000000003,0.1,50,19,37,0.5135135135135135
491,0.35000000000000003,0.1,55,19,37,0.5135135135135135
492,0.35000000000000003,0.1,60,19,37,0.5135135135135135
493,0.35000000000000003,0.1,65,19,37,0.5135135135135135
494,0.35000000000000003,0.1,70,19,37,0.5135135135135135
495,0.35000000000000003,0.1,75,19,37,0.5135135135135135
496,0.35000000000000003,0.1,80,19,37,0.5135135135135135
497,0.35000000000000003,0.1,85,19,37,0.5135135135135135
498,0.35000000000000003,0.1,90,19,37,0.5135135135135135
499,0.35000000000000003,0.1,95,19,37,0.5135135135135135
