StudentID,time,hand_raised,session
7,17,True,classinsight-cmu_17214C_ph_225b_201903201130
7,18,True,classinsight-cmu_17214C_ph_225b_201903201130
9,2,True,classinsight-cmu_17214C_ph_225b_201903201130
10,1,True,classinsight-cmu_17214C_ph_225b_201903201130
11,10,True,classinsight-cmu_17214C_ph_225b_201903201130
13,12,True,classinsight-cmu_17214C_ph_225b_201903201130
1,19,True,classinsight-cmu_17214C_ph_225b_201904101130
2,0,True,classinsight-cmu_17214C_ph_225b_201904101130
2,2,True,classinsight-cmu_17214C_ph_225b_201904101130
2,3,True,classinsight-cmu_17214C_ph_225b_201904101130
2,4,True,classinsight-cmu_17214C_ph_225b_201904101130
2,5,True,classinsight-cmu_17214C_ph_225b_201904101130
2,6,True,classinsight-cmu_17214C_ph_225b_201904101130
2,12,True,classinsight-cmu_17214C_ph_225b_201904101130
2,13,True,classinsight-cmu_17214C_ph_225b_201904101130
2,33,True,classinsight-cmu_17214C_ph_225b_201904101130
2,36,True,classinsight-cmu_17214C_ph_225b_201904101130
2,41,True,classinsight-cmu_17214C_ph_225b_201904101130
2,42,True,classinsight-cmu_17214C_ph_225b_201904101130
2,48,True,classinsight-cmu_17214C_ph_225b_201904101130
2,49,True,classinsight-cmu_17214C_ph_225b_201904101130
3,42,True,classinsight-cmu_17214C_ph_225b_201904101130
3,48,True,classinsight-cmu_17214C_ph_225b_201904101130
4,5,True,classinsight-cmu_17214C_ph_225b_201904101130
4,19,True,classinsight-cmu_17214C_ph_225b_201904101130
4,20,True,classinsight-cmu_17214C_ph_225b_201904101130
4,21,True,classinsight-cmu_17214C_ph_225b_201904101130
4,47,True,classinsight-cmu_17214C_ph_225b_201904101130
5,5,True,classinsight-cmu_17214C_ph_225b_201904101130
5,7,True,classinsight-cmu_17214C_ph_225b_201904101130
5,8,True,classinsight-cmu_17214C_ph_225b_201904101130
5,9,True,classinsight-cmu_17214C_ph_225b_201904101130
5,10,True,classinsight-cmu_17214C_ph_225b_201904101130
5,11,True,classinsight-cmu_17214C_ph_225b_201904101130
5,12,True,classinsight-cmu_17214C_ph_225b_201904101130
6,45,True,classinsight-cmu_17214C_ph_225b_201904101130
6,47,True,classinsight-cmu_17214C_ph_225b_201904101130
7,5,True,classinsight-cmu_17214C_ph_225b_201904101130
7,47,True,classinsight-cmu_17214C_ph_225b_201904101130
8,3,True,classinsight-cmu_17214C_ph_225b_201904101130
8,4,True,classinsight-cmu_17214C_ph_225b_201904101130
8,5,True,classinsight-cmu_17214C_ph_225b_201904101130
8,6,True,classinsight-cmu_17214C_ph_225b_201904101130
9,18,True,classinsight-cmu_17214C_ph_225b_201904101130
9,19,True,classinsight-cmu_17214C_ph_225b_201904101130
10,23,True,classinsight-cmu_17214C_ph_225b_201904101130
10,34,True,classinsight-cmu_17214C_ph_225b_201904101130
10,47,True,classinsight-cmu_17214C_ph_225b_201904101130
10,48,True,classinsight-cmu_17214C_ph_225b_201904101130
11,16,True,classinsight-cmu_17214C_ph_225b_201904101130
12,28,True,classinsight-cmu_17214C_ph_225b_201904101130
13,25,True,classinsight-cmu_17214C_ph_225b_201904101130
13,26,True,classinsight-cmu_17214C_ph_225b_201904101130
13,47,True,classinsight-cmu_17214C_ph_225b_201904101130
14,36,True,classinsight-cmu_17214C_ph_225b_201904101130
14,42,True,classinsight-cmu_17214C_ph_225b_201904101130
0,25,True,classinsight-cmu_17214C_ph_225b_201904171130
1,25,True,classinsight-cmu_17214C_ph_225b_201904171130
1,48,True,classinsight-cmu_17214C_ph_225b_201904171130
2,7,True,classinsight-cmu_17214C_ph_225b_201904171130
2,15,True,classinsight-cmu_17214C_ph_225b_201904171130
2,48,True,classinsight-cmu_17214C_ph_225b_201904171130
3,15,True,classinsight-cmu_17214C_ph_225b_201904171130
3,17,True,classinsight-cmu_17214C_ph_225b_201904171130
3,18,True,classinsight-cmu_17214C_ph_225b_201904171130
3,40,True,classinsight-cmu_17214C_ph_225b_201904171130
4,21,True,classinsight-cmu_17214C_ph_225b_201904171130
4,25,True,classinsight-cmu_17214C_ph_225b_201904171130
4,26,True,classinsight-cmu_17214C_ph_225b_201904171130
4,27,True,classinsight-cmu_17214C_ph_225b_201904171130
5,0,True,classinsight-cmu_17214C_ph_225b_201904171130
5,45,True,classinsight-cmu_17214C_ph_225b_201904171130
6,5,True,classinsight-cmu_17214C_ph_225b_201904171130
6,34,True,classinsight-cmu_17214C_ph_225b_201904171130
6,38,True,classinsight-cmu_17214C_ph_225b_201904171130
6,49,True,classinsight-cmu_17214C_ph_225b_201904171130
7,0,True,classinsight-cmu_17214C_ph_225b_201904171130
7,1,True,classinsight-cmu_17214C_ph_225b_201904171130
7,3,True,classinsight-cmu_17214C_ph_225b_201904171130
7,5,True,classinsight-cmu_17214C_ph_225b_201904171130
7,9,True,classinsight-cmu_17214C_ph_225b_201904171130
7,17,True,classinsight-cmu_17214C_ph_225b_201904171130
8,0,True,classinsight-cmu_17214C_ph_225b_201904171130
8,6,True,classinsight-cmu_17214C_ph_225b_201904171130
8,8,True,classinsight-cmu_17214C_ph_225b_201904171130
8,21,True,classinsight-cmu_17214C_ph_225b_201904171130
8,23,True,classinsight-cmu_17214C_ph_225b_201904171130
8,26,True,classinsight-cmu_17214C_ph_225b_201904171130
8,27,True,classinsight-cmu_17214C_ph_225b_201904171130
8,33,True,classinsight-cmu_17214C_ph_225b_201904171130
8,44,True,classinsight-cmu_17214C_ph_225b_201904171130
8,48,True,classinsight-cmu_17214C_ph_225b_201904171130
9,0,True,classinsight-cmu_17214C_ph_225b_201904171130
9,1,True,classinsight-cmu_17214C_ph_225b_201904171130
9,3,True,classinsight-cmu_17214C_ph_225b_201904171130
9,5,True,classinsight-cmu_17214C_ph_225b_201904171130
9,6,True,classinsight-cmu_17214C_ph_225b_201904171130
9,8,True,classinsight-cmu_17214C_ph_225b_201904171130
9,9,True,classinsight-cmu_17214C_ph_225b_201904171130
9,10,True,classinsight-cmu_17214C_ph_225b_201904171130
9,12,True,classinsight-cmu_17214C_ph_225b_201904171130
9,14,True,classinsight-cmu_17214C_ph_225b_201904171130
9,15,True,classinsight-cmu_17214C_ph_225b_201904171130
9,16,True,classinsight-cmu_17214C_ph_225b_201904171130
9,17,True,classinsight-cmu_17214C_ph_225b_201904171130
9,18,True,classinsight-cmu_17214C_ph_225b_201904171130
9,26,True,classinsight-cmu_17214C_ph_225b_201904171130
9,27,True,classinsight-cmu_17214C_ph_225b_201904171130
9,28,True,classinsight-cmu_17214C_ph_225b_201904171130
9,29,True,classinsight-cmu_17214C_ph_225b_201904171130
10,4,True,classinsight-cmu_17214C_ph_225b_201904171130
10,6,True,classinsight-cmu_17214C_ph_225b_201904171130
10,44,True,classinsight-cmu_17214C_ph_225b_201904171130
10,45,True,classinsight-cmu_17214C_ph_225b_201904171130
10,46,True,classinsight-cmu_17214C_ph_225b_201904171130
10,47,True,classinsight-cmu_17214C_ph_225b_201904171130
11,9,True,classinsight-cmu_17214C_ph_225b_201904171130
11,10,True,classinsight-cmu_17214C_ph_225b_201904171130
11,12,True,classinsight-cmu_17214C_ph_225b_201904171130
11,16,True,classinsight-cmu_17214C_ph_225b_201904171130
11,23,True,classinsight-cmu_17214C_ph_225b_201904171130
11,25,True,classinsight-cmu_17214C_ph_225b_201904171130
11,34,True,classinsight-cmu_17214C_ph_225b_201904171130
11,49,True,classinsight-cmu_17214C_ph_225b_201904171130
12,12,True,classinsight-cmu_17214C_ph_225b_201904171130
12,15,True,classinsight-cmu_17214C_ph_225b_201904171130
12,34,True,classinsight-cmu_17214C_ph_225b_201904171130
12,38,True,classinsight-cmu_17214C_ph_225b_201904171130
12,39,True,classinsight-cmu_17214C_ph_225b_201904171130
12,49,True,classinsight-cmu_17214C_ph_225b_201904171130
13,13,True,classinsight-cmu_17214C_ph_225b_201904171130
15,27,True,classinsight-cmu_17214C_ph_225b_201904171130
15,28,True,classinsight-cmu_17214C_ph_225b_201904171130
15,29,True,classinsight-cmu_17214C_ph_225b_201904171130
15,32,True,classinsight-cmu_17214C_ph_225b_201904171130
15,33,True,classinsight-cmu_17214C_ph_225b_201904171130
15,34,True,classinsight-cmu_17214C_ph_225b_201904171130
15,35,True,classinsight-cmu_17214C_ph_225b_201904171130
15,36,True,classinsight-cmu_17214C_ph_225b_201904171130
16,40,True,classinsight-cmu_17214C_ph_225b_201904171130
16,42,True,classinsight-cmu_17214C_ph_225b_201904171130
16,43,True,classinsight-cmu_17214C_ph_225b_201904171130
16,44,True,classinsight-cmu_17214C_ph_225b_201904171130
16,45,True,classinsight-cmu_17214C_ph_225b_201904171130
16,46,True,classinsight-cmu_17214C_ph_225b_201904171130
16,48,True,classinsight-cmu_17214C_ph_225b_201904171130
16,49,True,classinsight-cmu_17214C_ph_225b_201904171130
1,2,True,classinsight-cmu_17214C_ph_225b_201904241130
2,37,True,classinsight-cmu_17214C_ph_225b_201904241130
2,38,True,classinsight-cmu_17214C_ph_225b_201904241130
3,27,True,classinsight-cmu_17214C_ph_225b_201904241130
5,0,True,classinsight-cmu_17214C_ph_225b_201904241130
5,4,True,classinsight-cmu_17214C_ph_225b_201904241130
5,8,True,classinsight-cmu_17214C_ph_225b_201904241130
5,19,True,classinsight-cmu_17214C_ph_225b_201904241130
5,47,True,classinsight-cmu_17214C_ph_225b_201904241130
5,48,True,classinsight-cmu_17214C_ph_225b_201904241130
5,49,True,classinsight-cmu_17214C_ph_225b_201904241130
6,14,True,classinsight-cmu_17214C_ph_225b_201904241130
7,2,True,classinsight-cmu_17214C_ph_225b_201904241130
7,4,True,classinsight-cmu_17214C_ph_225b_201904241130
7,6,True,classinsight-cmu_17214C_ph_225b_201904241130
7,7,True,classinsight-cmu_17214C_ph_225b_201904241130
7,8,True,classinsight-cmu_17214C_ph_225b_201904241130
7,9,True,classinsight-cmu_17214C_ph_225b_201904241130
7,10,True,classinsight-cmu_17214C_ph_225b_201904241130
7,11,True,classinsight-cmu_17214C_ph_225b_201904241130
7,12,True,classinsight-cmu_17214C_ph_225b_201904241130
7,13,True,classinsight-cmu_17214C_ph_225b_201904241130
7,15,True,classinsight-cmu_17214C_ph_225b_201904241130
7,16,True,classinsight-cmu_17214C_ph_225b_201904241130
7,18,True,classinsight-cmu_17214C_ph_225b_201904241130
7,19,True,classinsight-cmu_17214C_ph_225b_201904241130
7,20,True,classinsight-cmu_17214C_ph_225b_201904241130
7,21,True,classinsight-cmu_17214C_ph_225b_201904241130
7,22,True,classinsight-cmu_17214C_ph_225b_201904241130
7,23,True,classinsight-cmu_17214C_ph_225b_201904241130
7,24,True,classinsight-cmu_17214C_ph_225b_201904241130
7,25,True,classinsight-cmu_17214C_ph_225b_201904241130
7,26,True,classinsight-cmu_17214C_ph_225b_201904241130
7,27,True,classinsight-cmu_17214C_ph_225b_201904241130
7,28,True,classinsight-cmu_17214C_ph_225b_201904241130
7,29,True,classinsight-cmu_17214C_ph_225b_201904241130
7,30,True,classinsight-cmu_17214C_ph_225b_201904241130
7,31,True,classinsight-cmu_17214C_ph_225b_201904241130
7,32,True,classinsight-cmu_17214C_ph_225b_201904241130
7,33,True,classinsight-cmu_17214C_ph_225b_201904241130
7,34,True,classinsight-cmu_17214C_ph_225b_201904241130
7,35,True,classinsight-cmu_17214C_ph_225b_201904241130
7,36,True,classinsight-cmu_17214C_ph_225b_201904241130
7,37,True,classinsight-cmu_17214C_ph_225b_201904241130
7,39,True,classinsight-cmu_17214C_ph_225b_201904241130
7,43,True,classinsight-cmu_17214C_ph_225b_201904241130
7,44,True,classinsight-cmu_17214C_ph_225b_201904241130
7,45,True,classinsight-cmu_17214C_ph_225b_201904241130
7,46,True,classinsight-cmu_17214C_ph_225b_201904241130
7,48,True,classinsight-cmu_17214C_ph_225b_201904241130
7,49,True,classinsight-cmu_17214C_ph_225b_201904241130
8,3,True,classinsight-cmu_17214C_ph_225b_201904241130
8,9,True,classinsight-cmu_17214C_ph_225b_201904241130
8,46,True,classinsight-cmu_17214C_ph_225b_201904241130
9,3,True,classinsight-cmu_17214C_ph_225b_201904241130
9,4,True,classinsight-cmu_17214C_ph_225b_201904241130
9,38,True,classinsight-cmu_17214C_ph_225b_201904241130
9,45,True,classinsight-cmu_17214C_ph_225b_201904241130
10,12,True,classinsight-cmu_17214C_ph_225b_201904241130
10,15,True,classinsight-cmu_17214C_ph_225b_201904241130
10,18,True,classinsight-cmu_17214C_ph_225b_201904241130
10,19,True,classinsight-cmu_17214C_ph_225b_201904241130
10,49,True,classinsight-cmu_17214C_ph_225b_201904241130
11,5,True,classinsight-cmu_17214C_ph_225b_201904241130
11,9,True,classinsight-cmu_17214C_ph_225b_201904241130
11,10,True,classinsight-cmu_17214C_ph_225b_201904241130
11,11,True,classinsight-cmu_17214C_ph_225b_201904241130
11,12,True,classinsight-cmu_17214C_ph_225b_201904241130
11,16,True,classinsight-cmu_17214C_ph_225b_201904241130
11,24,True,classinsight-cmu_17214C_ph_225b_201904241130
11,25,True,classinsight-cmu_17214C_ph_225b_201904241130
11,26,True,classinsight-cmu_17214C_ph_225b_201904241130
11,28,True,classinsight-cmu_17214C_ph_225b_201904241130
11,39,True,classinsight-cmu_17214C_ph_225b_201904241130
11,45,True,classinsight-cmu_17214C_ph_225b_201904241130
11,46,True,classinsight-cmu_17214C_ph_225b_201904241130
12,15,True,classinsight-cmu_17214C_ph_225b_201904241130
12,16,True,classinsight-cmu_17214C_ph_225b_201904241130
12,48,True,classinsight-cmu_17214C_ph_225b_201904241130
12,49,True,classinsight-cmu_17214C_ph_225b_201904241130
0,31,True,classinsight-cmu_17214C_ph_225b_201905011130
2,2,True,classinsight-cmu_17214C_ph_225b_201905011130
2,43,True,classinsight-cmu_17214C_ph_225b_201905011130
3,8,True,classinsight-cmu_17214C_ph_225b_201905011130
4,1,True,classinsight-cmu_17214C_ph_225b_201905011130
4,12,True,classinsight-cmu_17214C_ph_225b_201905011130
4,13,True,classinsight-cmu_17214C_ph_225b_201905011130
4,17,True,classinsight-cmu_17214C_ph_225b_201905011130
4,18,True,classinsight-cmu_17214C_ph_225b_201905011130
4,22,True,classinsight-cmu_17214C_ph_225b_201905011130
4,25,True,classinsight-cmu_17214C_ph_225b_201905011130
4,39,True,classinsight-cmu_17214C_ph_225b_201905011130
5,41,True,classinsight-cmu_17214C_ph_225b_201905011130
6,0,True,classinsight-cmu_17214C_ph_225b_201905011130
6,26,True,classinsight-cmu_17214C_ph_225b_201905011130
7,1,True,classinsight-cmu_17214C_ph_225b_201905011130
8,0,True,classinsight-cmu_17214C_ph_225b_201905011130
8,1,True,classinsight-cmu_17214C_ph_225b_201905011130
8,2,True,classinsight-cmu_17214C_ph_225b_201905011130
8,3,True,classinsight-cmu_17214C_ph_225b_201905011130
8,4,True,classinsight-cmu_17214C_ph_225b_201905011130
8,7,True,classinsight-cmu_17214C_ph_225b_201905011130
8,10,True,classinsight-cmu_17214C_ph_225b_201905011130
8,12,True,classinsight-cmu_17214C_ph_225b_201905011130
8,13,True,classinsight-cmu_17214C_ph_225b_201905011130
8,14,True,classinsight-cmu_17214C_ph_225b_201905011130
8,16,True,classinsight-cmu_17214C_ph_225b_201905011130
9,0,True,classinsight-cmu_17214C_ph_225b_201905011130
9,1,True,classinsight-cmu_17214C_ph_225b_201905011130
9,2,True,classinsight-cmu_17214C_ph_225b_201905011130
9,4,True,classinsight-cmu_17214C_ph_225b_201905011130
9,7,True,classinsight-cmu_17214C_ph_225b_201905011130
9,9,True,classinsight-cmu_17214C_ph_225b_201905011130
9,16,True,classinsight-cmu_17214C_ph_225b_201905011130
9,17,True,classinsight-cmu_17214C_ph_225b_201905011130
9,30,True,classinsight-cmu_17214C_ph_225b_201905011130
9,39,True,classinsight-cmu_17214C_ph_225b_201905011130
11,3,True,classinsight-cmu_17214C_ph_225b_201905011130
11,33,True,classinsight-cmu_17214C_ph_225b_201905011130
11,42,True,classinsight-cmu_17214C_ph_225b_201905011130
11,44,True,classinsight-cmu_17214C_ph_225b_201905011130
11,47,True,classinsight-cmu_17214C_ph_225b_201905011130
11,48,True,classinsight-cmu_17214C_ph_225b_201905011130
12,11,True,classinsight-cmu_17214C_ph_225b_201905011130
13,44,True,classinsight-cmu_17214C_ph_225b_201905011130
14,36,True,classinsight-cmu_17214C_ph_225b_201905011130
16,43,True,classinsight-cmu_17214C_ph_225b_201905011130
17,36,True,classinsight-cmu_17214C_ph_225b_201905011130
17,37,True,classinsight-cmu_17214C_ph_225b_201905011130
17,40,True,classinsight-cmu_17214C_ph_225b_201905011130
17,42,True,classinsight-cmu_17214C_ph_225b_201905011130
17,43,True,classinsight-cmu_17214C_ph_225b_201905011130
18,44,True,classinsight-cmu_17214C_ph_225b_201905011130
18,45,True,classinsight-cmu_17214C_ph_225b_201905011130
